number_offices,activities_conducted,year,job_id,pdf_key,filing_id,number_employees,ein,region,specific_type_activity,total_expenditures,source_url
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(16),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(17),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
1,PROGRAM SERVICES,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,5,510247185,(1) EUROPE,MINISTRY,365303,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
1,PROGRAM SERVICES,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,4,510247185,(2) EAST ASIA AND THE PACIFIC,MINISTRY,432798,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(3),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(4),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(5),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(6),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(7),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(8),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(9),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(10),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
,,2010,4c5ba9c1e3bcc2ea835cbcac81f10fc39311be72968c702ee197b79f160c1d65,EIN_510247185_YEAR_2010_FORMTYPE_990.pdf,510247185_2010,,510247185,(11),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F51-0247185_990_201012.pdf
0,,2009,9895f2d9bacc2e6d632eeb25518e1f534b637814f3e86b1b459ad72c544ebe03,EIN_576020493_YEAR_2009_FORMTYPE_990.pdf,576020493_2009,0,576020493,VIA PASS TROUGH ENTITY THE RICHMOND FUND LP,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F57-6020493_990_200912.pdf
0,,2009,9895f2d9bacc2e6d632eeb25518e1f534b637814f3e86b1b459ad72c544ebe03,EIN_576020493_YEAR_2009_FORMTYPE_990.pdf,576020493_2009,0,576020493,Totals,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F57-6020493_990_200912.pdf
0,,2010,5589f1f19d2d9e25b3a67a3023e2a00055ae680e67551ceca9eebf8312e264d3,EIN_576020493_YEAR_2010_FORMTYPE_990.pdf,576020493_2010,0,576020493,VIA PASS TROUGH ENTITY THE RICHMOND FUND LP,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_12_EO%2F57-6020493_990_201012.pdf
1,PROGRAM SERVICES,2009,780e2c68e0db0a7352713a6c3bbf552a6f784d7754285fda1e5f75b6fe92dc34,EIN_640428676_YEAR_2009_FORMTYPE_990.pdf,640428676_2009,1,640428676,SOUTH AMERICA,INSTRUCTIONA COSTS,16577,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F64-0428676_990_200905.pdf
0,FUNDRAISING & PROGRAM SERVICES & SCHOLARSHIP ASSISTANCE TO STUDENTS,2009,780e2c68e0db0a7352713a6c3bbf552a6f784d7754285fda1e5f75b6fe92dc34,EIN_640428676_YEAR_2009_FORMTYPE_990.pdf,640428676_2009,0,640428676,EAST ASIA & THE PACIFIC,INSTRUCTIONAL & SCHOLARSHIP COSTS,101472,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F64-0428676_990_200905.pdf
1,,2009,780e2c68e0db0a7352713a6c3bbf552a6f784d7754285fda1e5f75b6fe92dc34,EIN_640428676_YEAR_2009_FORMTYPE_990.pdf,640428676_2009,1,640428676,Totals,,118049,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F64-0428676_990_200905.pdf
0,Grantmaking,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,East Asia and the Pacific,Scholarships,11046,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
0,Program Services,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,East Asia and the Pacific,Instructional Costs,53805,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
1,Program Services,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,1,640428676,South America,Instructional Costs,12888,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
0,Send agents to seminar,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,Europe (Including Iceland and Greenland),Attend Conference,770,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
0,Grantmaking,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,Europe (Including Iceland and Greenland),Scholarships,1080,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
0,Grantmaking,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,Sub-Saharan Africa,Scholarships,1728,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
0,Grantmaking,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,South America,Scholarships,216,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
0,Grantmaking,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,North America,Scholarships,1200,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
0,Grantmaking,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,0,640428676,Middle East and North Africa,Scholarships,1080,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
1,,2010,e8d10fcca68ce3d9b24948924ebf410bd6752ea2f3dae43a5a7d6a16e92a2ced,EIN_640428676_YEAR_2010_FORMTYPE_990.pdf,640428676_2010,1,640428676,Totals,,83813,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F64-0428676_990_201005.pdf
,,2008,917b2f3b75e690712014141d4e528ae4695f6ea1e01c1b8be6164e80a5128e2c,EIN_521238301_YEAR_2008_FORMTYPE_990.pdf,521238301_2008,,521238301,Totals,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_11_EO%2F52-1238301_990_200812.pdf
,,2009,ec0d0cbf70afe570bfe4efbdf6cfce1306b725d03c85d9fe129389813c87e5f9,EIN_521238301_YEAR_2009_FORMTYPE_990.pdf,521238301_2009,,521238301,Totals,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F52-1238301_990_200912.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(12),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(13),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(14),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(15),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(16),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(17),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(1),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(2),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(3),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(4),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(5),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(6),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(7),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(8),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(9),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(10),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
,,2010,39d270117e4b6354850551c8237421403da7d2b3f5d06657a28f5a9d07febf17,EIN_521238301_YEAR_2010_FORMTYPE_990.pdf,521238301_2010,,521238301,(11),,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F52-1238301_990_201012.pdf
0,PROGRAM SERVICES,2008,c9dab5d2b55fa4d6cec30eff462901ffdce302fd142374e55dbfb9fa25734e8a,EIN_742730294_YEAR_2008_FORMTYPE_990.pdf,742730294_2008,2,742730294,AFRICA,COLUMN E DESCRIPTIONS ARE SHOWN IN FULL ON PART IV.,17.775,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F74-2730294_990_200812.pdf
0,PROGRAM SERVICES,2008,c9dab5d2b55fa4d6cec30eff462901ffdce302fd142374e55dbfb9fa25734e8a,EIN_742730294_YEAR_2008_FORMTYPE_990.pdf,742730294_2008,2,742730294,MEXICO,COLUMN E DESCRIPTIONS ARE SHOWN IN FULL ON PART IV.,11594,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F74-2730294_990_200812.pdf
0,PROGRAM SERVICES,2008,c9dab5d2b55fa4d6cec30eff462901ffdce302fd142374e55dbfb9fa25734e8a,EIN_742730294_YEAR_2008_FORMTYPE_990.pdf,742730294_2008,3,742730294,CENTRAL AMERICA,COLUMN E DESCRIPTIONS ARE SHOWN IN FULL ON PART IV.,98061,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F74-2730294_990_200812.pdf
0,PROGRAM SERVICES,2008,c9dab5d2b55fa4d6cec30eff462901ffdce302fd142374e55dbfb9fa25734e8a,EIN_742730294_YEAR_2008_FORMTYPE_990.pdf,742730294_2008,2,742730294,SOUTH AMERICA,COLUMN E DESCRIPTIONS ARE SHOWN IN FULL ON PART IV.,19.041,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F74-2730294_990_200812.pdf
,,2008,c9dab5d2b55fa4d6cec30eff462901ffdce302fd142374e55dbfb9fa25734e8a,EIN_742730294_YEAR_2008_FORMTYPE_990.pdf,742730294_2008,9,742730294,Totals,,146471,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F74-2730294_990_200812.pdf
0,PROGRAM SERVICES,2009,f3692ebbb811808116cece2cd8b112ad9d374ce44d161e384b6ac74f03883827,EIN_742730294_YEAR_2009_FORMTYPE_990.pdf,742730294_2009,2,742730294,Sub-Saharan Africa,SEE PART IV,8939,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F74-2730294_990_200912.pdf
0,PROGRAM SERVICES,2009,f3692ebbb811808116cece2cd8b112ad9d374ce44d161e384b6ac74f03883827,EIN_742730294_YEAR_2009_FORMTYPE_990.pdf,742730294_2009,4,742730294,North America,SEE PART IV,46100,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F74-2730294_990_200912.pdf
0,PROGRAM SERVICES,2009,f3692ebbb811808116cece2cd8b112ad9d374ce44d161e384b6ac74f03883827,EIN_742730294_YEAR_2009_FORMTYPE_990.pdf,742730294_2009,4,742730294,Central America,SEE PART IV,162064,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F74-2730294_990_200912.pdf
0,PROGRAM SERVICES,2009,f3692ebbb811808116cece2cd8b112ad9d374ce44d161e384b6ac74f03883827,EIN_742730294_YEAR_2009_FORMTYPE_990.pdf,742730294_2009,3,742730294,South America,SEE PART IV,19718,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F74-2730294_990_200912.pdf
0,PROGRAM SERVICES,2009,f3692ebbb811808116cece2cd8b112ad9d374ce44d161e384b6ac74f03883827,EIN_742730294_YEAR_2009_FORMTYPE_990.pdf,742730294_2009,1,742730294,Europe,SEE PART IV,1458,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F74-2730294_990_200912.pdf
0,PROGRAM SERVICES,2009,f3692ebbb811808116cece2cd8b112ad9d374ce44d161e384b6ac74f03883827,EIN_742730294_YEAR_2009_FORMTYPE_990.pdf,742730294_2009,2,742730294,South Asia,SEE PART IV,4053,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F74-2730294_990_200912.pdf
0,,2009,f3692ebbb811808116cece2cd8b112ad9d374ce44d161e384b6ac74f03883827,EIN_742730294_YEAR_2009_FORMTYPE_990.pdf,742730294_2009,16,742730294,Totals,,242332,https://projects.propublica.org/nonprofits/download-filing?path=2010_08_EO%2F74-2730294_990_200912.pdf
,PROGRAM SERVICES,2008,fe36b52223f8d998bd78a2b5b80c429d89a8d30da9d3fbde318cdc1d80f9d86a,EIN_510237239_YEAR_2008_FORMTYPE_990.pdf,510237239_2008,,510237239,SOUTH ASIA,TO SHARE THE MESSAGE OF GOD'S LOVE THROUGH VISUAL MEDIA AND HUMANITARIAN AID,563777,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F51-0237239_990_200812.pdf
,PROGRAM SERVICES,2008,fe36b52223f8d998bd78a2b5b80c429d89a8d30da9d3fbde318cdc1d80f9d86a,EIN_510237239_YEAR_2008_FORMTYPE_990.pdf,510237239_2008,,510237239,RUSSIA AND THE NEWLY INDEPENDENT STATES,PROVIDE HUMANITARIAN RELIEF IN THE FORM OF FOOD AND MEDICINES TO THE UNDERPRIVILEGED,4050000,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F51-0237239_990_200812.pdf
,PROGRAM SERVICES,2008,fe36b52223f8d998bd78a2b5b80c429d89a8d30da9d3fbde318cdc1d80f9d86a,EIN_510237239_YEAR_2008_FORMTYPE_990.pdf,510237239_2008,,510237239,SUB-SAHARAN AFRICA,PROVIDE HUMANITARIAN RELIEF IN THE FORM OF FOOD AND MEDICINES TO THE UNDERPRIVILEGED,1200000,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F51-0237239_990_200812.pdf
,,2008,fe36b52223f8d998bd78a2b5b80c429d89a8d30da9d3fbde318cdc1d80f9d86a,EIN_510237239_YEAR_2008_FORMTYPE_990.pdf,510237239_2008,,510237239,Totals,,5813777,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F51-0237239_990_200812.pdf
,PROGRAM SERVICES,2009,eaece05051d513a1c60d34f3145174de0f0e75f04866383371bbc2f44ff57aa7,EIN_510237239_YEAR_2009_FORMTYPE_990.pdf,510237239_2009,,510237239,SOUTH ASIA,TO SHARE THE MESSAGE OF GOD'S LOVE THROUGH VISUAL MEDIA AND HUMANITARIAN AID,392014,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F51-0237239_990_200912.pdf
,PROGRAM SERVICES,2009,eaece05051d513a1c60d34f3145174de0f0e75f04866383371bbc2f44ff57aa7,EIN_510237239_YEAR_2009_FORMTYPE_990.pdf,510237239_2009,,510237239,CENTRAL AMERICA AND THE CARIBBEAN,PROVIDE HUMANITARIAN RELIEF IN THE FORM OF FOOD AND MEDICINES TO THE UNDERPRIVILEGED,8625000,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F51-0237239_990_200912.pdf
0,,2009,eaece05051d513a1c60d34f3145174de0f0e75f04866383371bbc2f44ff57aa7,EIN_510237239_YEAR_2009_FORMTYPE_990.pdf,510237239_2009,0,510237239,Totals,,9017014,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F51-0237239_990_200912.pdf
,,2010,b4e978000870a139e1b808c34a814fb78703aed5ad9f11d1bf51e84810e14842,EIN_510237239_YEAR_2010_FORMTYPE_990.pdf,510237239_2010,,510237239,,TO SHARE THE MESSAGE OF,,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F51-0237239_990_201012.pdf
,PROGRAM SERVICES,2010,b4e978000870a139e1b808c34a814fb78703aed5ad9f11d1bf51e84810e14842,EIN_510237239_YEAR_2010_FORMTYPE_990.pdf,510237239_2010,,510237239,,GOD'S LOVE THROUGH VISUAL MEDIA AND,,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F51-0237239_990_201012.pdf
,,2010,b4e978000870a139e1b808c34a814fb78703aed5ad9f11d1bf51e84810e14842,EIN_510237239_YEAR_2010_FORMTYPE_990.pdf,510237239_2010,,510237239,SOUTH ASIA,HUMANITARIAN EFFORTS PROVIDE HUMANITARIAN RELIEF IN THE FORM OF,449352,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F51-0237239_990_201012.pdf
,,2010,b4e978000870a139e1b808c34a814fb78703aed5ad9f11d1bf51e84810e14842,EIN_510237239_YEAR_2010_FORMTYPE_990.pdf,510237239_2010,,510237239,CENTRAL AMERICA AND,FOOD AND MEDICINES TO,,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F51-0237239_990_201012.pdf
,PROGRAM SERVICES,2010,b4e978000870a139e1b808c34a814fb78703aed5ad9f11d1bf51e84810e14842,EIN_510237239_YEAR_2010_FORMTYPE_990.pdf,510237239_2010,,510237239,THE CARIBBEAN,THE UNDERPRIVILEGED,3050000,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F51-0237239_990_201012.pdf
